,ORDERNUMBER,QUANTITYORDERED,PRICEEACH,STATUS,PRODUCTCODE,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
1628,10255,37,45.7,Shipped,S24_2022,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Small
1629,10280,45,47.49,Shipped,S24_2022,011-4988555,Torino,,Italy,Accorti,Paolo,Small
1630,10289,45,48.38,Shipped,S24_2022,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Small
1631,10304,44,39.42,Shipped,S24_2022,30.59.8555,Versailles,,France,Tonini,Daniel,Small
1632,10312,23,37.63,Shipped,S24_2022,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1633,10322,30,100.0,Shipped,S24_2022,6035558647,Nashua,NH,USA,Young,Valarie,Medium
1634,10332,26,85.52,Shipped,S24_2022,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
1635,10345,43,53.76,Shipped,S24_2022,40.32.2555,Nantes,,France,Schmitt,Carine,Small
1636,10356,26,31.86,Shipped,S24_2022,+33 1 46 62 7555,Paris,,France,Da Cunha,Daniel,Small
1637,10367,28,30.59,Resolved,S24_2022,6265557265,Pasadena,CA,USA,Young,Julie,Small
1638,10380,27,68.35,Shipped,S24_2022,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1639,10391,24,100.0,Shipped,S24_2022,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
1640,10421,40,45.7,In Process,S24_2022,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1641,10103,36,100.0,Shipped,S24_2300,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Medium
1642,10114,21,100.0,Shipped,S24_2300,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Small
1643,10126,27,100.0,Shipped,S24_2300,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Medium
1644,10140,47,100.0,Shipped,S24_2300,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
1645,10151,42,100.0,Shipped,S24_2300,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Medium
1646,10165,32,100.0,Shipped,S24_2300,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Medium
1647,10175,28,100.0,Shipped,S24_2300,(171) 555-0297,London,,UK,Brown,Ann,Small
1648,10184,24,100.0,Shipped,S24_2300,(95) 555 82 82,Sevilla,,Spain,Roel,Jose Pedro,Medium
1649,10194,49,100.0,Shipped,S24_2300,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1650,10207,46,100.0,Shipped,S24_2300,6175552555,Boston,MA,USA,Franco,Valarie,Medium
1651,10217,28,100.0,Shipped,S24_2300,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Medium
1652,10229,48,100.0,Shipped,S24_2300,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1653,10246,29,100.0,Shipped,S24_2300,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1654,10259,47,100.0,Shipped,S24_2300,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Medium
1655,10271,43,100.0,Shipped,S24_2300,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1656,10281,25,100.0,Shipped,S24_2300,2155551555,Allentown,PA,USA,Yu,Kyung,Small
1657,10291,48,100.0,Shipped,S24_2300,0695-34 6555,Boras,,Sweden,Larsson,Maria,Medium
1658,10305,24,100.0,Shipped,S24_2300,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
1659,10313,42,100.0,Shipped,S24_2300,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
1660,10324,31,100.0,Shipped,S24_2300,2125551500,NYC,NY,USA,Frick,Michael,Medium
1661,10334,42,100.0,On Hold,S24_2300,0921-12 3555,Lule,,Sweden,Berglund,Christina,Medium
1662,10348,37,100.0,Shipped,S24_2300,(91) 555 22 82,Madrid,,Spain,Sommer,Mart¡n,Medium
1663,10358,41,100.0,Shipped,S24_2300,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1664,10371,20,100.0,Shipped,S24_2300,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1665,10382,20,100.0,Shipped,S24_2300,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1666,10412,70,100.0,Shipped,S24_2300,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Large
1667,10425,49,100.0,In Process,S24_2300,40.67.8555,Nantes,,France,Labrune,Janine,Medium
1668,10108,35,58.87,Shipped,S24_2360,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Small
1669,10121,32,76.88,Shipped,S24_2360,26.47.1555,Reims,,France,Henriot,Paul,Small
1670,10135,29,61.64,Shipped,S24_2360,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1671,10145,27,60.95,Shipped,S24_2360,6265557265,Pasadena,CA,USA,Young,Julie,Small
1672,10159,27,80.34,Shipped,S24_2360,6505551386,San Francisco,CA,USA,Brown,Julie,Small
1673,10169,38,74.11,Shipped,S24_2360,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1674,10180,35,72.03,Shipped,S24_2360,20.16.1555,Lille,,France,Rance,Martine,Small
1675,10190,42,76.19,Shipped,S24_2360,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1676,10211,21,63.72,Shipped,S24_2360,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Small
1677,10224,37,80.34,Shipped,S24_2360,20.16.1555,Lille,,France,Rance,Martine,Small
1678,10237,26,79.65,Shipped,S24_2360,2125551500,NYC,NY,USA,Frick,Michael,Small
1679,10252,47,65.8,Shipped,S24_2360,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Medium
1680,10264,37,65.1,Shipped,S24_2360,6175559555,Boston,MA,USA,Yoshido,Juri,Small
1681,10276,46,75.49,Shipped,S24_2360,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Medium
1682,10285,38,59.56,Shipped,S24_2360,6175558555,Cambridge,MA,USA,Hernandez,Marta,Small
1683,10299,33,66.49,Shipped,S24_2360,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Small
1684,10309,24,56.1,Shipped,S24_2360,07-98 9555,Stavern,,Norway,Bergulfsen,Jonas,Small
1685,10319,31,81.73,Shipped,S24_2360,2125551957,NYC,NY,USA,Kuo,Kee,Small
1686,10330,42,81.03,Shipped,S24_2360,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Medium
1687,10341,32,100.0,Shipped,S24_2360,6562-9555,Salzburg,,Austria,Pipps,Georg,Medium
1688,10355,41,70.65,Shipped,S24_2360,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1689,10363,43,61.23,Shipped,S24_2360,+358 9 8045 555,Espoo,,Finland,Suominen,Kalle,Small
1690,10375,20,100.0,Shipped,S24_2360,40.67.8555,Nantes,,France,Labrune,Janine,Small
1691,10390,35,65.13,Shipped,S24_2360,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1692,10403,27,79.65,Shipped,S24_2360,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Small
1693,10110,43,78.15,Shipped,S24_2766,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
1694,10124,32,72.7,Shipped,S24_2766,7025551838,Las Vegas,NV,USA,King,Sue,Small
1695,10148,21,73.6,Shipped,S24_2766,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1696,10161,20,100.0,Shipped,S24_2766,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1697,10172,22,74.51,Shipped,S24_2766,2035552570,Bridgewater,CT,USA,King,Julie,Small
1698,10182,36,73.6,Shipped,S24_2766,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1699,10192,46,83.6,Shipped,S24_2766,6035558647,Nashua,NH,USA,Young,Valarie,Medium
1700,10204,47,96.32,Shipped,S24_2766,2125557413,NYC,NY,USA,Young,Jeff,Medium
1701,10212,45,88.14,Shipped,S24_2766,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1702,10227,47,88.14,Shipped,S24_2766,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1703,10241,47,94.5,Shipped,S24_2766,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Medium
1704,10267,38,87.24,Shipped,S24_2766,2125557413,NYC,NY,USA,Young,Jeff,Medium
1705,10279,49,79.97,Shipped,S24_2766,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1706,10288,35,80.87,Shipped,S24_2766,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Small
1707,10302,49,100.0,Shipped,S24_2766,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Medium
1708,10311,28,93.6,Shipped,S24_2766,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1709,10321,30,72.7,Shipped,S24_2766,5085552555,New Bedford,MA,USA,Benitez,Violeta,Small
1710,10332,39,86.72,Shipped,S24_2766,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
1711,10346,25,100.0,Shipped,S24_2766,7025551838,Las Vegas,NV,USA,King,Sue,Small
1712,10368,40,100.0,Shipped,S24_2766,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1713,10380,36,37.5,Shipped,S24_2766,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1714,10407,76,94.5,On Hold,S24_2766,4085553659,San Jose,CA,USA,Frick,Sue,Large
1715,10420,39,100.0,In Process,S24_2766,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
1716,10104,44,39.6,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1717,10114,24,30.06,Shipped,S24_2840,(1) 42.34.2555,Paris,,France,Bertrand,Marie,Small
1718,10127,39,38.19,Shipped,S24_2840,2125557413,NYC,NY,USA,Young,Jeff,Small
1719,10141,21,42.43,Shipped,S24_2840,+358 9 8045 555,Espoo,,Finland,Suominen,Kalle,Small
1720,10151,30,40.31,Shipped,S24_2840,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
1721,10165,27,31.82,Shipped,S24_2840,+65 221 7555,Singapore,,Singapore,Natividad,Eric,Small
1722,10175,37,31.12,Shipped,S24_2840,(171) 555-0297,London,,UK,Brown,Ann,Small
1723,10184,42,31.82,Shipped,S24_2840,(95) 555 82 82,Sevilla,,Spain,Roel,Jose Pedro,Small
1724,10195,32,28.29,Shipped,S24_2840,9145554562,White Plains,NY,USA,Frick,Steve,Small
1725,10207,42,29.7,Shipped,S24_2840,6175552555,Boston,MA,USA,Franco,Valarie,Small
1726,10219,21,40.31,Shipped,S24_2840,4155554312,Brisbane,CA,USA,Taylor,Sue,Small
1727,10229,33,32.88,Shipped,S24_2840,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1728,10246,49,36.07,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1729,10259,31,33.24,Shipped,S24_2840,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Small
1730,10271,38,41.72,Shipped,S24_2840,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1731,10281,20,40.66,Shipped,S24_2840,2155551555,Allentown,PA,USA,Yu,Kyung,Small
1732,10292,39,30.06,Shipped,S24_2840,2125557818,NYC,NY,USA,Yu,Kwai,Small
1733,10305,48,31.47,Shipped,S24_2840,6175558555,Cambridge,MA,USA,Hernandez,Marta,Small
1734,10314,39,37.13,Shipped,S24_2840,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1735,10324,30,100.0,Shipped,S24_2840,2125551500,NYC,NY,USA,Frick,Michael,Medium
1736,10335,33,37.13,Shipped,S24_2840,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1737,10349,36,37.13,Shipped,S24_2840,2125557413,NYC,NY,USA,Young,Jeff,Small
1738,10358,36,82.94,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1739,10371,45,100.0,Shipped,S24_2840,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1740,10383,40,100.0,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1741,10394,46,38.9,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1742,10412,30,36.07,Shipped,S24_2840,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1743,10425,31,33.24,In Process,S24_2840,40.67.8555,Nantes,,France,Labrune,Janine,Small
1744,10106,49,74.68,Shipped,S24_2841,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Medium
1745,10119,41,59.6,Shipped,S24_2841,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
1746,10131,35,67.14,Shipped,S24_2841,2035554407,Glendale,CT,USA,Lewis,Dan,Small
1747,10143,27,60.97,Shipped,S24_2841,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
1748,10155,23,72.62,Shipped,S24_2841,90-224 8555,Helsinki,,Finland,Karttunen,Matti,Small
1749,10167,21,69.88,Cancelled,S24_2841,0695-34 6555,Boras,,Sweden,Larsson,Maria,Small
1750,10178,34,80.84,Shipped,S24_2841,61.77.6555,Toulouse,,France,Roulet,Annette,Small
1751,10186,22,69.2,Shipped,S24_2841,(171) 555-7555,London,,UK,Hardy,Thomas,Small
1752,10198,48,67.82,Shipped,S24_2841,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Medium
1753,10209,43,82.21,Shipped,S24_2841,2155554369,Los Angeles,CA,USA,Chandler,Michael,Medium
1754,10222,32,81.53,Shipped,S24_2841,7605558146,San Diego,CA,USA,Thompson,Valarie,Small
1755,10249,20,67.82,Shipped,S24_2841,6175555555,Cambridge,MA,USA,Tseng,Kyung,Small
1756,10262,24,67.14,Cancelled,S24_2841,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1757,10274,40,65.08,Shipped,S24_2841,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
1758,10284,30,73.99,Shipped,S24_2841,+47 2212 1555,Oslo,,Norway,Klaeboe,Jan,Small
1759,10296,21,71.25,Shipped,S24_2841,+49 89 61 08 9555,Munich,,Germany,Donnermeyer,Michael,Small
1760,10307,25,75.36,Shipped,S24_2841,2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Small
1761,10316,34,63.71,Shipped,S24_2841,(198) 555-8888,Cowes,Isle of Wight,UK,Bennett,Helen,Small
1762,10328,48,58.92,Shipped,S24_2841,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
1763,10339,55,100.0,Shipped,S24_2841,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
1764,10351,25,74.68,Shipped,S24_2841,(171) 555-0297,London,,UK,Brown,Ann,Small
1765,10373,38,70.44,Shipped,S24_2841,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
1766,10386,39,55.96,Resolved,S24_2841,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1767,10398,28,57.55,Shipped,S24_2841,26.47.1555,Reims,,France,Henriot,Paul,Small
1768,10400,24,61.66,Shipped,S24_2841,4085553659,San Jose,CA,USA,Frick,Sue,Small
1769,10415,21,67.82,Disputed,S24_2841,61-9-3844-6555,Glen Waverly,Victoria,Australia,Connery,Sean,Small
1770,10110,46,100.0,Shipped,S24_2887,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Medium
1771,10124,25,93.95,Shipped,S24_2887,7025551838,Las Vegas,NV,USA,King,Sue,Small
1772,10148,34,100.0,Shipped,S24_2887,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
1773,10161,25,100.0,Shipped,S24_2887,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1774,10173,23,100.0,Shipped,S24_2887,035-640555,Bergamo,,Italy,Rovelli,Giovanni,Small
1775,10182,20,100.0,Shipped,S24_2887,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1776,10192,23,100.0,Shipped,S24_2887,6035558647,Nashua,NH,USA,Young,Valarie,Medium
1777,10204,42,100.0,Shipped,S24_2887,2125557413,NYC,NY,USA,Young,Jeff,Medium
1778,10213,27,100.0,Shipped,S24_2887,(171) 555-7555,London,,UK,Hardy,Thomas,Small
1779,10227,33,100.0,Shipped,S24_2887,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1780,10241,28,98.65,Shipped,S24_2887,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Small
1781,10267,43,100.0,Shipped,S24_2887,2125557413,NYC,NY,USA,Young,Jeff,Medium
1782,10279,48,100.0,Shipped,S24_2887,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1783,10288,48,100.0,Shipped,S24_2887,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Medium
1784,10302,45,100.0,Shipped,S24_2887,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Medium
1785,10311,43,100.0,Shipped,S24_2887,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1786,10332,44,42.26,Shipped,S24_2887,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
1787,10346,24,87.24,Shipped,S24_2887,7025551838,Las Vegas,NV,USA,King,Sue,Small
1788,10368,31,100.0,Shipped,S24_2887,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1789,10380,44,36.29,Shipped,S24_2887,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1790,10407,59,98.65,On Hold,S24_2887,4085553659,San Jose,CA,USA,Frick,Sue,Medium
1791,10420,55,96.3,In Process,S24_2887,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
1792,10109,29,32.1,Shipped,S24_2972,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Small
1793,10122,39,30.96,Shipped,S24_2972,91.24.4555,Marseille,,France,Lebihan,Laurence,Small
1794,10135,20,35.87,Shipped,S24_2972,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1795,10147,25,42.67,Shipped,S24_2972,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
1796,10160,42,37.0,Shipped,S24_2972,2155554369,Los Angeles,CA,USA,Chandler,Michael,Small
1797,10171,36,35.49,Shipped,S24_2972,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Small
1798,10181,37,42.67,Shipped,S24_2972,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Small
1799,10192,30,30.59,Shipped,S24_2972,6035558647,Nashua,NH,USA,Young,Valarie,Small
1800,10203,21,37.0,Shipped,S24_2972,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1801,10212,34,43.42,Shipped,S24_2972,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1802,10225,42,36.63,Shipped,S24_2972,0897-034555,Gensve,,Switzerland,Holz,Michael,Small
1803,10239,20,44.56,Shipped,S24_2972,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
1804,10253,40,42.67,Cancelled,S24_2972,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Small
1805,10266,34,40.4,Shipped,S24_2972,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Small
1806,10278,31,38.89,Shipped,S24_2972,7025551838,Las Vegas,NV,USA,King,Sue,Small
1807,10287,36,39.65,Shipped,S24_2972,0897-034555,Gensve,,Switzerland,Holz,Michael,Small
1808,10301,48,34.36,Shipped,S24_2972,+47 2212 1555,Oslo,,Norway,Klaeboe,Jan,Small
1809,10310,33,41.91,Shipped,S24_2972,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Small
1810,10321,37,33.23,Shipped,S24_2972,5085552555,New Bedford,MA,USA,Benitez,Violeta,Small
1811,10331,27,42.24,Shipped,S24_2972,2155559857,Philadelphia,PA,USA,Hernandez,Rosa,Small
1812,10342,39,40.4,Shipped,S24_2972,03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Small
1813,10355,36,38.52,Shipped,S24_2972,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1814,10367,36,100.0,Resolved,S24_2972,6265557265,Pasadena,CA,USA,Young,Julie,Medium
1815,10378,41,100.0,Shipped,S24_2972,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1816,10390,37,100.0,Shipped,S24_2972,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1817,10405,47,44.56,Shipped,S24_2972,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Small
1818,10419,15,42.67,Shipped,S24_2972,6562-9555,Salzburg,,Austria,Pipps,Georg,Small
1819,10105,44,72.58,Shipped,S24_3151,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Medium
1820,10119,35,87.62,Shipped,S24_3151,6562-9555,Salzburg,,Austria,Pipps,Georg,Medium
1821,10129,41,94.71,Shipped,S24_3151,(171) 555-0297,London,,UK,Brown,Ann,Medium
1822,10142,49,98.25,Shipped,S24_3151,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1823,10154,31,91.17,Shipped,S24_3151,3105552373,Glendale,CA,USA,Young,Leslie,Small
1824,10167,20,79.66,Cancelled,S24_3151,0695-34 6555,Boras,,Sweden,Larsson,Maria,Small
1825,10177,45,72.58,Shipped,S24_3151,+34 913 728 555,Madrid,,Spain,Fernandez,Jesus,Medium
1826,10185,33,74.35,Shipped,S24_3151,5085559555,New Bedford,MA,USA,Tam,Wing C,Small
1827,10197,47,83.2,Shipped,S24_3151,(93) 203 4555,Barcelona,,Spain,Saavedra,Eduardo,Medium
1828,10208,20,89.4,Shipped,S24_3151,78.32.5555,Lyon,,France,Saveley,Mary,Small
1829,10222,47,70.81,Shipped,S24_3151,7605558146,San Diego,CA,USA,Thompson,Valarie,Medium
1830,10233,40,94.71,Shipped,S24_3151,2015559350,Newark,NJ,USA,Brown,William,Medium
1831,10248,30,100.0,Cancelled,S24_3151,2125557818,NYC,NY,USA,Yu,Kwai,Medium
1832,10261,22,91.17,Shipped,S24_3151,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Small
1833,10273,27,100.0,Shipped,S24_3151,(02) 5554 67,Bruxelles,,Belgium,Dewey,Catherine,Small
1834,10283,34,92.94,Shipped,S24_3151,(604) 555-4555,Tsawassen,BC,Canada,Lincoln,Elizabeth,Medium
1835,10295,46,84.97,Shipped,S24_3151,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
1836,10306,31,84.08,Shipped,S24_3151,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
1837,10315,24,86.74,Shipped,S24_3151,40.67.8555,Nantes,,France,Labrune,Janine,Small
1838,10326,41,85.85,Shipped,S24_3151,0921-12 3555,Lule,,Sweden,Berglund,Christina,Medium
1839,10339,55,100.0,Shipped,S24_3151,+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Large
1840,10350,30,100.0,Shipped,S24_3151,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1841,10373,33,57.32,Shipped,S24_3151,981-443655,Oulu,,Finland,Koskitalo,Pirkko,Small
1842,10384,43,97.87,Shipped,S24_3151,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
1843,10396,27,83.2,Shipped,S24_3151,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1844,10414,60,100.0,On Hold,S24_3151,6175559555,Boston,MA,USA,Yoshido,Juri,Medium
1845,10110,27,73.62,Shipped,S24_3191,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
1846,10124,49,83.04,Shipped,S24_3191,7025551838,Las Vegas,NV,USA,King,Sue,Medium
1847,10148,31,73.62,Shipped,S24_3191,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1848,10161,20,77.05,Shipped,S24_3191,86 21 3555,Aaarhus,,Denmark,Ibsen,Palle,Small
1849,10172,24,81.33,Shipped,S24_3191,2035552570,Bridgewater,CT,USA,King,Julie,Small
1850,10182,33,94.17,Shipped,S24_3191,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1851,10192,32,72.77,Shipped,S24_3191,6035558647,Nashua,NH,USA,Young,Valarie,Small
1852,10204,40,79.62,Shipped,S24_3191,2125557413,NYC,NY,USA,Young,Jeff,Medium
1853,10212,27,79.62,Shipped,S24_3191,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1854,10227,40,79.62,Shipped,S24_3191,78.32.5555,Lyon,,France,Saveley,Mary,Medium
1855,10241,26,81.33,Shipped,S24_3191,88.60.1555,Strasbourg,,France,Citeaux,Frederique,Small
1856,10267,44,96.74,Shipped,S24_3191,2125557413,NYC,NY,USA,Young,Jeff,Medium
1857,10279,33,71.06,Shipped,S24_3191,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1858,10288,34,68.49,Shipped,S24_3191,+65 224 1555,Singapore,,Singapore,Victorino,Wendy,Small
1859,10302,48,74.48,Shipped,S24_3191,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Medium
1860,10311,25,83.04,Shipped,S24_3191,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1861,10321,39,84.75,Shipped,S24_3191,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
1862,10332,45,34.19,Shipped,S24_3191,(171) 555-1555,Manchester,,UK,Ashworth,Victoria,Small
1863,10346,24,100.0,Shipped,S24_3191,7025551838,Las Vegas,NV,USA,King,Sue,Medium
1864,10368,46,79.62,Shipped,S24_3191,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
1865,10380,44,79.06,Shipped,S24_3191,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Medium
1866,10407,13,81.33,On Hold,S24_3191,4085553659,San Jose,CA,USA,Frick,Sue,Small
1867,10420,35,96.74,In Process,S24_3191,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
1868,10108,30,63.07,Shipped,S24_3371,+63 2 555 3587,Makati City,,Philippines,Cruz,Arnold,Small
1869,10122,34,50.21,Shipped,S24_3371,91.24.4555,Marseille,,France,Lebihan,Laurence,Small
1870,10135,27,66.13,Shipped,S24_3371,4155551450,San Rafael,CA,USA,Nelson,Valarie,Small
1871,10147,30,68.58,Shipped,S24_3371,6175558555,Brickhaven,MA,USA,Nelson,Allen,Small
1872,10159,50,69.8,Shipped,S24_3371,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
1873,10169,34,50.21,Shipped,S24_3371,02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
1874,10181,23,65.52,Shipped,S24_3371,+47 2267 3215,Bergen,,Norway,Oeztan,Veysel,Small
1875,10191,48,60.01,Shipped,S24_3371,0221-5554327,Koln,,Germany,Pfalzheim,Henriette,Small
1876,10203,34,64.9,Shipped,S24_3371,(91) 555 94 44,Madrid,,Spain,Freyre,Diego,Small
1877,10211,48,48.98,Shipped,S24_3371,(1) 47.55.6555,Paris,,France,Perrier,Dominique,Small
1878,10225,24,50.21,Shipped,S24_3371,0897-034555,Gensve,,Switzerland,Holz,Michael,Small
1879,10238,47,62.45,Shipped,S24_3371,31 12 3555,Kobenhavn,,Denmark,Petersen,Jytte,Small
1880,10253,24,52.66,Cancelled,S24_3371,(171) 555-2282,Liverpool,,UK,Devon,Elizabeth,Small
1881,10266,47,62.45,Shipped,S24_3371,0522-556555,Reggio Emilia,,Italy,Moroni,Maurizio,Small
1882,10276,20,61.23,Shipped,S24_3371,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Small
1883,10287,20,67.97,Shipped,S24_3371,0897-034555,Gensve,,Switzerland,Holz,Michael,Small
1884,10300,31,58.78,Shipped,S24_3371,+49 69 66 90 2555,Frankfurt,,Germany,Keitel,Roland,Small
